-------------
CA12RCY(H1152-08)
            86.0dB            60W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 32.6Hz  59Hz  108Hz   93.8dB   12l +   4l  + 1x40mm   2455mm
 35.5Hz  63Hz  111Hz   95.3dB   10l +   4l  + 1x40mm   2188mm
 38.8Hz  66Hz  114Hz   96.8dB    8l +   4l  + 1x40mm   1950mm
 42.2Hz  70Hz  117Hz   98.3dB    7l +   4l  + 1x40mm   1738mm
 45.9Hz  75Hz  121Hz   99.8dB    6l +   4l  + 1x40mm   1549mm
 49.9Hz  79Hz  125Hz  101.2dB    5l +   4l  + 1x40mm   1381mm
 54.1Hz  84Hz  129Hz  102.6dB    4l +   4l  + 1x40mm   1231mm
 58.7Hz  89Hz  134Hz  104.0dB    4l +   4l  + 1x40mm   1097mm
 63.5Hz  92Hz  139Hz  105.4dB    4l +   4l  + 1x40mm   1027mm
 68.7Hz  99Hz  144Hz  106.8dB    3l +   4l  + 1x40mm    871mm
 74.3Hz 105Hz  150Hz  108.1dB    3l +   4l  - 1x40mm    776mm
 80.2Hz 112Hz  155Hz  109.4dB    2l +   4l  - 1x40mm    692mm
 86.4Hz 118Hz  162Hz  110.8dB    2l +   4l  - 1x40mm    617mm
 22.6Hz  55Hz   98Hz   87.5dB   16l +   3l  + 1x40mm   3891mm
 24.8Hz  58Hz  100Hz   89.1dB   13l +   3l  + 1x40mm   3467mm
 27.2Hz  62Hz  102Hz   90.7dB   11l +   3l  + 1x40mm   3090mm
 29.8Hz  65Hz  105Hz   92.2dB    9l +   3l  + 1x40mm   2755mm
 32.6Hz  69Hz  108Hz   93.8dB    7l +   3l  + 1x40mm   2455mm
 35.5Hz  73Hz  111Hz   95.3dB    6l +   3l  + 1x40mm   2188mm
 38.8Hz  78Hz  114Hz   96.8dB    5l +   3l  + 1x40mm   1950mm
 42.2Hz  82Hz  117Hz   98.3dB    5l +   3l  + 1x40mm   1738mm
 45.9Hz  87Hz  121Hz   99.8dB    4l +   3l  + 1x40mm   1549mm
 49.9Hz  92Hz  125Hz  101.2dB    3l +   3l  + 1x40mm   1381mm
 54.1Hz  98Hz  129Hz  102.6dB    3l +   3l  + 1x40mm   1231mm
 58.7Hz  89Hz  134Hz  104.0dB    4l +   3l  + 1x40mm   1493mm
 63.5Hz  92Hz  139Hz  105.4dB    4l +   3l  + 1x40mm   1398mm
 68.7Hz  99Hz  144Hz  106.8dB    3l +   3l  + 1x40mm   1186mm
 63.8Hz 105Hz  150Hz  105.5dB    3l +   3l  + 1x40mm   1057mm
 69.7Hz 112Hz  155Hz  107.0dB    2l +   3l  + 1x40mm    942mm
 86.4Hz 118Hz  162Hz  110.8dB    2l +   3l  + 1x40mm    839mm
 27.2Hz  66Hz  160Hz   90.6dB    9l +   2l  + 1x40mm   3891mm
 29.9Hz  70Hz  163Hz   92.3dB    7l +   2l  + 1x40mm   3468mm
 33.0Hz  74Hz  166Hz   94.0dB    6l +   2l  + 1x40mm   3091mm
 36.3Hz  78Hz  169Hz   95.7dB    5l +   2l  + 1x40mm   2755mm
 39.9Hz  83Hz  173Hz   97.3dB    5l +   2l  + 1x40mm   2455mm
 43.7Hz  88Hz  176Hz   98.9dB    4l +   2l  + 1x40mm   2188mm
 47.9Hz  93Hz  181Hz  100.5dB    3l +   2l  + 1x40mm   1950mm
 52.5Hz  99Hz  185Hz  102.1dB    3l +   2l  + 1x40mm   1738mm
 57.4Hz 104Hz  190Hz  103.6dB    3l +   2l  + 1x40mm   1549mm
 62.6Hz 111Hz  195Hz  105.2dB    2l +   2l  + 1x40mm   1381mm
 68.3Hz 117Hz  201Hz  106.7dB    2l +   2l  + 1x40mm   1231mm
 74.4Hz 124Hz  207Hz  108.1dB    2l +   2l  + 1x40mm   1097mm
 80.9Hz 131Hz  214Hz  109.6dB    2l +   2l  + 1x40mm    977mm
 87.9Hz 139Hz  221Hz  111.0dB    1l +   2l  + 1x40mm    871mm
 95.4Hz 148Hz  228Hz  112.5dB    1l +   2l  - 1x40mm    776mm
103.4Hz 156Hz  236Hz  113.9dB    1l +   2l  - 1x40mm    692mm
112.0Hz 166Hz  245Hz  115.2dB    1l +   2l  - 1x40mm    617mm
-------------
L18RNX/P(H1224-08)
            88.0dB           100W       1x70mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 24.7Hz  51Hz  107Hz   90.6dB   29l +   6l  * 1x40mm   2435mm
 27.1Hz  54Hz  109Hz   92.3dB   23l +   6l  * 1x40mm   2171mm
